dist_img,ref_img,dmos,var,type,level
I65_10_01.png,I65.png,4.43,0.667,10,1
I65_10_02.png,I65.png,4.4,0.554,10,2
I65_10_03.png,I65.png,3.77,0.716,10,3
I65_10_04.png,I65.png,1.53,0.562,10,4
I65_10_05.png,I65.png,1.23,0.496,10,5
I66_10_01.png,I66.png,4.43,0.667,10,1
I66_10_02.png,I66.png,4.5,0.5,10,2
I66_10_03.png,I66.png,3.97,0.752,10,3
I66_10_04.png,I66.png,2.1,0.907,10,4
I66_10_05.png,I66.png,1.47,0.562,10,5
I67_10_01.png,I67.png,4.4,0.757,10,1
I67_10_02.png,I67.png,4.3,0.64,10,2
I67_10_03.png,I67.png,3.97,0.752,10,3
I67_10_04.png,I67.png,1.87,0.806,10,4
I67_10_05.png,I67.png,1.1,0.3,10,5
I68_10_01.png,I68.png,4.2,0.702,10,1
I68_10_02.png,I68.png,4.13,0.718,10,2
I68_10_03.png,I68.png,3.6,0.879,10,3
I68_10_04.png,I68.png,1.97,0.875,10,4
I68_10_05.png,I68.png,1.23,0.423,10,5
I69_10_01.png,I69.png,4.07,0.814,10,1
I69_10_02.png,I69.png,4.07,0.892,10,2
I69_10_03.png,I69.png,4.0,0.73,10,3
I69_10_04.png,I69.png,2.03,0.795,10,4
I69_10_05.png,I69.png,1.27,0.442,10,5
I70_10_01.png,I70.png,4.5,0.5,10,1
I70_10_02.png,I70.png,4.4,0.712,10,2
I70_10_03.png,I70.png,3.97,0.822,10,3
I70_10_04.png,I70.png,2.23,0.844,10,4
I70_10_05.png,I70.png,1.23,0.423,10,5
I71_10_01.png,I71.png,4.27,0.772,10,1
I71_10_02.png,I71.png,3.87,0.806,10,2
I71_10_03.png,I71.png,3.19,0.93,10,3
I71_10_04.png,I71.png,1.43,0.496,10,4
I71_10_05.png,I71.png,1.33,0.471,10,5
I72_10_01.png,I72.png,4.17,0.898,10,1
I72_10_02.png,I72.png,4.03,0.912,10,2
I72_10_03.png,I72.png,3.9,0.746,10,3
I72_10_04.png,I72.png,1.83,0.778,10,4
I72_10_05.png,I72.png,1.4,0.663,10,5
I73_10_01.png,I73.png,4.53,0.67,10,1
I73_10_02.png,I73.png,4.07,0.727,10,2
I73_10_03.png,I73.png,3.63,0.875,10,3
I73_10_04.png,I73.png,2.0,0.775,10,4
I73_10_05.png,I73.png,1.27,0.442,10,5
I74_10_01.png,I74.png,4.37,0.547,10,1
I74_10_02.png,I74.png,4.5,0.563,10,2
I74_10_03.png,I74.png,4.13,0.793,10,3
I74_10_04.png,I74.png,2.9,0.978,10,4
I74_10_05.png,I74.png,2.03,0.752,10,5
I75_10_01.png,I75.png,4.13,0.763,10,1
I75_10_02.png,I75.png,4.13,0.718,10,2
I75_10_03.png,I75.png,3.77,0.616,10,3
I75_10_04.png,I75.png,1.6,0.663,10,4
I75_10_05.png,I75.png,1.23,0.423,10,5
I76_10_01.png,I76.png,4.4,0.611,10,1
I76_10_02.png,I76.png,4.07,0.964,10,2
I76_10_03.png,I76.png,3.8,0.748,10,3
I76_10_04.png,I76.png,1.87,0.67,10,4
I76_10_05.png,I76.png,1.4,0.554,10,5
I77_10_01.png,I77.png,4.47,0.499,10,1
I77_10_02.png,I77.png,4.37,0.547,10,2
I77_10_03.png,I77.png,4.3,0.737,10,3
I77_10_04.png,I77.png,2.03,0.836,10,4
I77_10_05.png,I77.png,1.39,0.549,10,5
I78_10_01.png,I78.png,4.57,0.559,10,1
I78_10_02.png,I78.png,4.3,0.781,10,2
I78_10_03.png,I78.png,3.8,0.909,10,3
I78_10_04.png,I78.png,1.6,0.554,10,4
I78_10_05.png,I78.png,1.37,0.547,10,5
I79_10_01.png,I79.png,4.23,0.716,10,1
I79_10_02.png,I79.png,4.03,0.836,10,2
I79_10_03.png,I79.png,4.03,0.752,10,3
I79_10_04.png,I79.png,2.13,0.806,10,4
I79_10_05.png,I79.png,1.43,0.616,10,5
I80_10_01.png,I80.png,4.43,0.716,10,1
I80_10_02.png,I80.png,4.5,0.764,10,2
I80_10_03.png,I80.png,4.27,0.892,10,3
I80_10_04.png,I80.png,1.6,0.554,10,4
I80_10_05.png,I80.png,1.5,0.5,10,5
I81_10_01.png,I81.png,4.03,0.912,10,1
I81_10_02.png,I81.png,3.97,0.706,10,2
I81_10_03.png,I81.png,3.35,0.785,10,3
I81_10_04.png,I81.png,1.43,0.559,10,4
I81_10_05.png,I81.png,1.23,0.423,10,5
