dist_img,ref_img,dmos,var,type,level
I54_02_02.png,I54.png,2.23,0.844,2,2
I54_02_03.png,I54.png,1.7,0.586,2,3
I54_02_04.png,I54.png,1.2,0.4,2,4
I54_02_05.png,I54.png,1.2,0.4,2,5
I55_02_01.png,I55.png,3.77,0.716,2,1
I55_02_02.png,I55.png,2.43,0.761,2,2
I55_02_03.png,I55.png,1.63,0.605,2,3
I55_02_04.png,I55.png,1.42,0.61,2,4
I55_02_05.png,I55.png,1.23,0.423,2,5
I56_02_01.png,I56.png,3.5,0.922,2,1
I56_02_02.png,I56.png,2.5,0.847,2,2
I56_02_03.png,I56.png,1.9,0.651,2,3
I56_02_04.png,I56.png,1.53,0.618,2,4
I56_02_05.png,I56.png,1.23,0.496,2,5
I57_02_01.png,I57.png,3.1,0.746,2,1
I57_02_02.png,I57.png,2.13,0.763,2,2
I57_02_03.png,I57.png,1.27,0.442,2,3
I57_02_04.png,I57.png,1.2,0.4,2,4
I57_02_05.png,I57.png,1.26,0.438,2,5
I58_02_01.png,I58.png,4.27,0.727,2,1
I58_02_02.png,I58.png,3.6,0.8,2,2
I58_02_03.png,I58.png,2.47,0.806,2,3
I58_02_04.png,I58.png,1.97,0.795,2,4
I58_02_05.png,I58.png,1.6,0.663,2,5
I59_02_01.png,I59.png,4.37,0.482,2,1
I59_02_02.png,I59.png,3.03,0.836,2,2
I59_02_03.png,I59.png,1.73,0.68,2,3
I59_02_04.png,I59.png,1.47,0.499,2,4
I59_02_05.png,I59.png,1.2,0.4,2,5
I60_02_01.png,I60.png,4.16,0.677,2,1
I60_02_02.png,I60.png,3.03,0.912,2,2
I60_02_03.png,I60.png,1.8,0.702,2,3
I60_02_04.png,I60.png,1.23,0.423,2,4
I60_02_05.png,I60.png,1.2,0.4,2,5
I61_02_01.png,I61.png,3.67,0.596,2,1
I61_02_02.png,I61.png,2.87,0.846,2,2
I61_02_03.png,I61.png,1.67,0.65,2,3
I61_02_04.png,I61.png,1.27,0.442,2,4
I61_02_05.png,I61.png,1.3,0.64,2,5
I62_02_01.png,I62.png,3.8,0.748,2,1
I62_02_02.png,I62.png,2.4,0.757,2,2
I62_02_03.png,I62.png,1.8,0.6,2,3
I62_02_04.png,I62.png,1.47,0.562,2,4
I62_02_05.png,I62.png,1.47,0.499,2,5
I63_02_01.png,I63.png,3.47,0.957,2,1
I63_02_02.png,I63.png,2.47,0.67,2,2
I63_02_03.png,I63.png,1.57,0.559,2,3
I63_02_04.png,I63.png,1.27,0.442,2,4
I63_02_05.png,I63.png,1.3,0.526,2,5
I64_02_01.png,I64.png,4.13,0.718,2,1
I64_02_02.png,I64.png,2.5,0.885,2,2
I64_02_03.png,I64.png,1.55,0.614,2,3
I64_02_04.png,I64.png,1.53,0.499,2,4
I64_02_05.png,I64.png,1.43,0.496,2,5
I65_02_01.png,I65.png,3.53,0.67,2,1
I65_02_02.png,I65.png,2.17,0.734,2,2
I65_02_03.png,I65.png,1.67,0.537,2,3
I65_02_04.png,I65.png,1.4,0.554,2,4
I65_02_05.png,I65.png,1.13,0.34,2,5
I66_02_01.png,I66.png,3.8,0.792,2,1
I66_02_02.png,I66.png,2.83,0.778,2,2
I66_02_03.png,I66.png,1.8,0.653,2,3
I66_02_04.png,I66.png,1.53,0.562,2,4
I66_02_05.png,I66.png,1.37,0.482,2,5
I67_02_01.png,I67.png,3.9,0.746,2,1
I67_02_02.png,I67.png,2.8,0.872,2,2
I67_02_03.png,I67.png,1.7,0.737,2,3
I67_02_04.png,I67.png,1.43,0.496,2,4
I67_02_05.png,I67.png,1.17,0.373,2,5
I68_02_01.png,I68.png,3.6,0.712,2,1
I68_02_02.png,I68.png,2.2,0.792,2,2
I68_02_03.png,I68.png,1.5,0.5,2,3
I68_02_04.png,I68.png,1.26,0.438,2,4
I68_02_05.png,I68.png,1.06,0.246,2,5
I69_02_01.png,I69.png,4.03,0.657,2,1
I69_02_02.png,I69.png,3.23,0.803,2,2
I69_02_03.png,I69.png,1.5,0.619,2,3
I69_02_04.png,I69.png,1.4,0.554,2,4
I69_02_05.png,I69.png,1.4,0.49,2,5
I70_02_01.png,I70.png,4.23,0.761,2,1
I70_02_02.png,I70.png,2.7,0.69,2,2
I70_02_03.png,I70.png,1.77,0.667,2,3
I70_02_04.png,I70.png,1.63,0.605,2,4
I70_02_05.png,I70.png,1.23,0.423,2,5
I71_02_01.png,I71.png,3.68,0.778,2,1
I71_02_02.png,I71.png,2.33,0.943,2,2
I71_02_03.png,I71.png,1.77,0.616,2,3
I71_02_04.png,I71.png,1.4,0.554,2,4
I71_02_05.png,I71.png,1.27,0.442,2,5
I72_02_01.png,I72.png,3.47,0.67,2,1
I72_02_02.png,I72.png,2.33,0.907,2,2
I72_02_03.png,I72.png,1.6,0.611,2,3
I72_02_04.png,I72.png,1.27,0.442,2,4
I72_02_05.png,I72.png,1.13,0.34,2,5
I73_02_01.png,I73.png,4.33,0.745,2,1
I73_02_02.png,I73.png,2.35,0.698,2,2
I73_02_03.png,I73.png,1.8,0.653,2,3
I73_02_04.png,I73.png,1.3,0.458,2,4
I73_02_05.png,I73.png,1.17,0.373,2,5
I74_02_01.png,I74.png,4.1,0.651,2,1
I74_02_02.png,I74.png,2.87,0.763,2,2
I74_02_03.png,I74.png,1.83,0.522,2,3
I74_02_04.png,I74.png,1.37,0.605,2,4
I74_02_05.png,I74.png,1.39,0.649,2,5
I75_02_01.png,I75.png,4.03,0.752,2,1
I75_02_02.png,I75.png,2.67,0.869,2,2
I75_02_03.png,I75.png,1.52,0.561,2,3
I75_02_04.png,I75.png,1.6,0.49,2,4
I75_02_05.png,I75.png,1.27,0.512,2,5
I76_02_01.png,I76.png,3.83,0.734,2,1
I76_02_02.png,I76.png,2.6,0.757,2,2
I76_02_03.png,I76.png,1.6,0.663,2,3
I76_02_04.png,I76.png,1.27,0.442,2,4
I76_02_05.png,I76.png,1.27,0.442,2,5
I77_02_01.png,I77.png,3.81,0.93,2,1
I77_02_02.png,I77.png,2.8,0.909,2,2
I77_02_03.png,I77.png,1.87,0.618,2,3
I77_02_04.png,I77.png,1.47,0.499,2,4
I77_02_05.png,I77.png,1.47,0.499,2,5
I78_02_01.png,I78.png,4.13,0.499,2,1
I78_02_02.png,I78.png,2.9,0.79,2,2
I78_02_03.png,I78.png,1.9,0.53,2,3
I78_02_04.png,I78.png,1.67,0.596,2,4
I78_02_05.png,I78.png,1.53,0.618,2,5
I79_02_01.png,I79.png,4.17,0.82,2,1
I79_02_02.png,I79.png,3.23,0.883,2,2
I79_02_03.png,I79.png,2.3,0.64,2,3
I79_02_04.png,I79.png,1.87,0.618,2,4
I79_02_05.png,I79.png,1.57,0.616,2,5
I80_02_01.png,I80.png,3.83,0.82,2,1
I80_02_02.png,I80.png,3.03,0.657,2,2
I80_02_03.png,I80.png,1.9,0.831,2,3
I80_02_04.png,I80.png,1.47,0.499,2,4
I80_02_05.png,I80.png,1.1,0.3,2,5
I81_02_01.png,I81.png,3.87,0.846,2,1
I81_02_02.png,I81.png,2.57,0.667,2,2
I81_02_03.png,I81.png,1.8,0.6,2,3
I81_02_04.png,I81.png,1.33,0.537,2,4
I81_02_05.png,I81.png,1.27,0.512,2,5
