dist_img,ref_img,dmos,var,type,level
I28_14_02.png,I28.png,3.97,0.706,14,2
I28_14_03.png,I28.png,3.37,0.795,14,3
I28_14_04.png,I28.png,2.73,0.727,14,4
I28_14_05.png,I28.png,2.43,0.92,14,5
I29_14_01.png,I29.png,4.63,0.657,14,1
I29_14_02.png,I29.png,4.43,0.716,14,2
I29_14_03.png,I29.png,3.7,0.69,14,3
I29_14_04.png,I29.png,3.07,0.929,14,4
I29_14_05.png,I29.png,2.17,0.687,14,5
I30_14_01.png,I30.png,4.4,0.841,14,1
I30_14_02.png,I30.png,3.17,0.778,14,2
I30_14_03.png,I30.png,2.83,0.687,14,3
I30_14_04.png,I30.png,2.3,0.69,14,4
I30_14_05.png,I30.png,2.1,0.746,14,5
I31_14_01.png,I31.png,4.6,0.49,14,1
I31_14_02.png,I31.png,3.93,0.929,14,2
I31_14_03.png,I31.png,3.23,0.92,14,3
I31_14_04.png,I31.png,2.77,0.844,14,4
I31_14_05.png,I31.png,2.43,0.716,14,5
I32_14_01.png,I32.png,3.8,0.748,14,1
I32_14_02.png,I32.png,2.43,0.955,14,2
I32_14_03.png,I32.png,2.27,0.854,14,3
I32_14_04.png,I32.png,2.0,0.775,14,4
I32_14_05.png,I32.png,1.5,0.5,14,5
I33_14_01.png,I33.png,3.77,0.92,14,1
I33_14_02.png,I33.png,3.17,0.82,14,2
I33_14_03.png,I33.png,2.07,0.727,14,3
I33_14_04.png,I33.png,2.03,0.836,14,4
I33_14_05.png,I33.png,1.7,0.781,14,5
I34_14_01.png,I34.png,4.2,0.792,14,1
I34_14_02.png,I34.png,3.27,0.68,14,2
I34_14_03.png,I34.png,2.7,0.823,14,3
I34_14_04.png,I34.png,2.63,0.836,14,4
I34_14_05.png,I34.png,2.23,0.761,14,5
I35_14_01.png,I35.png,4.27,0.727,14,1
I35_14_02.png,I35.png,3.23,1.023,14,2
I35_14_03.png,I35.png,2.77,0.955,14,3
I35_14_04.png,I35.png,2.6,0.712,14,4
I35_14_05.png,I35.png,2.0,0.577,14,5
I36_14_01.png,I36.png,4.73,0.442,14,1
I36_14_02.png,I36.png,3.93,0.854,14,2
I36_14_03.png,I36.png,3.33,0.978,14,3
I36_14_04.png,I36.png,3.17,1.128,14,4
I36_14_05.png,I36.png,2.2,0.702,14,5
I37_14_01.png,I37.png,3.63,0.983,14,1
I37_14_02.png,I37.png,2.67,0.83,14,2
I37_14_03.png,I37.png,2.67,0.83,14,3
I37_14_04.png,I37.png,2.03,0.836,14,4
I37_14_05.png,I37.png,1.6,0.663,14,5
I38_14_01.png,I38.png,4.37,0.605,14,1
I38_14_02.png,I38.png,3.27,0.854,14,2
I38_14_03.png,I38.png,2.9,0.7,14,3
I38_14_04.png,I38.png,2.43,0.761,14,4
I38_14_05.png,I38.png,1.73,0.727,14,5
I39_14_01.png,I39.png,4.6,0.49,14,1
I39_14_02.png,I39.png,4.52,0.666,14,2
I39_14_03.png,I39.png,3.33,0.978,14,3
I39_14_04.png,I39.png,3.07,1.031,14,4
I39_14_05.png,I39.png,2.07,0.359,14,5
I40_14_01.png,I40.png,4.33,0.83,14,1
I40_14_02.png,I40.png,4.3,0.586,14,2
I40_14_03.png,I40.png,4.33,0.789,14,3
I40_14_04.png,I40.png,3.8,0.748,14,4
I40_14_05.png,I40.png,3.07,1.062,14,5
I41_14_01.png,I41.png,4.77,0.423,14,1
I41_14_02.png,I41.png,3.83,0.82,14,2
I41_14_03.png,I41.png,3.1,0.597,14,3
I41_14_04.png,I41.png,2.43,0.955,14,4
I41_14_05.png,I41.png,1.8,0.909,14,5
I42_14_01.png,I42.png,4.37,0.706,14,1
I42_14_02.png,I42.png,4.07,0.892,14,2
I42_14_03.png,I42.png,3.23,0.761,14,3
I42_14_04.png,I42.png,2.93,0.964,14,4
I42_14_05.png,I42.png,2.33,0.65,14,5
I43_14_01.png,I43.png,4.87,0.34,14,1
I43_14_02.png,I43.png,4.5,0.619,14,2
I43_14_03.png,I43.png,3.97,0.875,14,3
I43_14_04.png,I43.png,3.03,0.983,14,4
I43_14_05.png,I43.png,2.35,0.542,14,5
I44_14_01.png,I44.png,4.4,0.554,14,1
I44_14_02.png,I44.png,3.87,0.718,14,2
I44_14_03.png,I44.png,3.07,0.772,14,3
I44_14_04.png,I44.png,2.8,0.872,14,4
I44_14_05.png,I44.png,2.27,0.772,14,5
I45_14_01.png,I45.png,4.27,0.727,14,1
I45_14_02.png,I45.png,3.23,0.883,14,2
I45_14_03.png,I45.png,2.77,0.803,14,3
I45_14_04.png,I45.png,2.3,0.64,14,4
I45_14_05.png,I45.png,1.73,0.442,14,5
I46_14_01.png,I46.png,4.53,0.67,14,1
I46_14_02.png,I46.png,3.77,0.844,14,2
I46_14_03.png,I46.png,3.07,0.998,14,3
I46_14_04.png,I46.png,2.5,0.719,14,4
I46_14_05.png,I46.png,1.87,0.806,14,5
I47_14_01.png,I47.png,4.83,0.373,14,1
I47_14_02.png,I47.png,3.73,0.998,14,2
I47_14_03.png,I47.png,2.7,0.862,14,3
I47_14_04.png,I47.png,2.7,0.862,14,4
I47_14_05.png,I47.png,1.87,0.562,14,5
I48_14_01.png,I48.png,4.5,0.619,14,1
I48_14_02.png,I48.png,2.97,0.983,14,2
I48_14_03.png,I48.png,2.9,0.907,14,3
I48_14_04.png,I48.png,2.33,0.65,14,4
I48_14_05.png,I48.png,2.06,0.716,14,5
I49_14_01.png,I49.png,4.83,0.373,14,1
I49_14_02.png,I49.png,4.47,0.562,14,2
I49_14_03.png,I49.png,4.1,0.79,14,3
I49_14_04.png,I49.png,3.77,0.761,14,4
I49_14_05.png,I49.png,3.13,0.921,14,5
I50_14_01.png,I50.png,4.07,0.854,14,1
I50_14_02.png,I50.png,3.16,0.919,14,2
I50_14_03.png,I50.png,2.67,0.699,14,3
I50_14_04.png,I50.png,2.13,0.846,14,4
I50_14_05.png,I50.png,1.9,0.651,14,5
I51_14_01.png,I51.png,4.4,0.663,14,1
I51_14_02.png,I51.png,3.0,0.894,14,2
I51_14_03.png,I51.png,2.97,0.706,14,3
I51_14_04.png,I51.png,2.63,0.657,14,4
I51_14_05.png,I51.png,1.93,0.772,14,5
I52_14_01.png,I52.png,4.33,0.537,14,1
I52_14_02.png,I52.png,3.47,0.806,14,2
I52_14_03.png,I52.png,2.8,0.702,14,3
I52_14_04.png,I52.png,2.3,0.69,14,4
I52_14_05.png,I52.png,2.27,0.772,14,5
I53_14_01.png,I53.png,4.47,0.806,14,1
I53_14_02.png,I53.png,3.23,0.761,14,2
I53_14_03.png,I53.png,3.07,0.772,14,3
I53_14_04.png,I53.png,2.67,0.537,14,4
I53_14_05.png,I53.png,1.97,0.706,14,5
I54_14_01.png,I54.png,4.63,0.547,14,1
I54_14_02.png,I54.png,3.47,0.884,14,2
I54_14_03.png,I54.png,3.17,0.82,14,3
I54_14_04.png,I54.png,2.6,0.663,14,4
I54_14_05.png,I54.png,2.17,0.637,14,5
I55_14_01.png,I55.png,4.47,0.806,14,1
I55_14_02.png,I55.png,4.1,0.7,14,2
I55_14_03.png,I55.png,4.3,0.69,14,3
I55_14_04.png,I55.png,3.2,0.872,14,4
I55_14_05.png,I55.png,2.73,0.854,14,5
I56_14_01.png,I56.png,4.47,0.718,14,1
I56_14_02.png,I56.png,3.5,0.992,14,2
I56_14_03.png,I56.png,2.9,1.012,14,3
I56_14_04.png,I56.png,2.47,0.67,14,4
I56_14_05.png,I56.png,2.0,0.577,14,5
I57_14_01.png,I57.png,4.43,0.559,14,1
I57_14_02.png,I57.png,4.13,0.957,14,2
I57_14_03.png,I57.png,3.23,0.92,14,3
I57_14_04.png,I57.png,2.73,0.929,14,4
I57_14_05.png,I57.png,1.9,0.651,14,5
I58_14_01.png,I58.png,4.37,0.657,14,1
I58_14_02.png,I58.png,3.53,1.056,14,2
I58_14_03.png,I58.png,3.37,0.752,14,3
I58_14_04.png,I58.png,2.8,0.748,14,4
I58_14_05.png,I58.png,2.27,0.68,14,5
I59_14_01.png,I59.png,4.87,0.34,14,1
I59_14_02.png,I59.png,4.13,0.884,14,2
I59_14_03.png,I59.png,3.03,0.752,14,3
I59_14_04.png,I59.png,2.77,0.883,14,4
I59_14_05.png,I59.png,2.23,0.716,14,5
I60_14_01.png,I60.png,4.47,0.562,14,1
I60_14_02.png,I60.png,3.63,0.795,14,2
I60_14_03.png,I60.png,3.2,0.872,14,3
I60_14_04.png,I60.png,2.73,0.964,14,4
I60_14_05.png,I60.png,1.97,0.706,14,5
I61_14_01.png,I61.png,4.47,0.499,14,1
I61_14_02.png,I61.png,3.32,0.736,14,2
I61_14_03.png,I61.png,2.67,0.83,14,3
I61_14_04.png,I61.png,2.43,0.883,14,4
I61_14_05.png,I61.png,2.3,0.737,14,5
I62_14_01.png,I62.png,4.37,0.547,14,1
I62_14_02.png,I62.png,3.43,0.955,14,2
I62_14_03.png,I62.png,2.57,0.844,14,3
I62_14_04.png,I62.png,2.47,0.884,14,4
I62_14_05.png,I62.png,2.2,0.6,14,5
I63_14_01.png,I63.png,4.61,0.605,14,1
I63_14_02.png,I63.png,3.83,0.734,14,2
I63_14_03.png,I63.png,3.43,0.803,14,3
I63_14_04.png,I63.png,2.83,0.734,14,4
I63_14_05.png,I63.png,2.33,0.83,14,5
I64_14_01.png,I64.png,4.47,0.618,14,1
I64_14_02.png,I64.png,3.83,0.82,14,2
I64_14_03.png,I64.png,3.33,0.869,14,3
I64_14_04.png,I64.png,2.53,0.618,14,4
I64_14_05.png,I64.png,2.2,0.6,14,5
I65_14_01.png,I65.png,4.0,0.683,14,1
I65_14_02.png,I65.png,3.07,0.814,14,2
I65_14_03.png,I65.png,2.63,0.795,14,3
I65_14_04.png,I65.png,2.23,0.803,14,4
I65_14_05.png,I65.png,1.97,0.605,14,5
I66_14_01.png,I66.png,4.5,0.5,14,1
I66_14_02.png,I66.png,3.93,0.727,14,2
I66_14_03.png,I66.png,3.77,0.803,14,3
I66_14_04.png,I66.png,3.0,0.775,14,4
I66_14_05.png,I66.png,2.43,0.844,14,5
I67_14_01.png,I67.png,4.47,0.618,14,1
I67_14_02.png,I67.png,3.67,0.83,14,2
I67_14_03.png,I67.png,3.13,0.763,14,3
I67_14_04.png,I67.png,2.53,0.718,14,4
I67_14_05.png,I67.png,2.2,0.748,14,5
I68_14_01.png,I68.png,4.6,0.49,14,1
I68_14_02.png,I68.png,3.33,0.869,14,2
I68_14_03.png,I68.png,2.9,0.831,14,3
I68_14_04.png,I68.png,2.5,0.847,14,4
I68_14_05.png,I68.png,1.87,0.618,14,5
I69_14_01.png,I69.png,4.6,0.554,14,1
I69_14_02.png,I69.png,4.1,0.79,14,2
I69_14_03.png,I69.png,3.17,1.067,14,3
I69_14_04.png,I69.png,2.93,0.964,14,4
I69_14_05.png,I69.png,2.47,0.846,14,5
I70_14_01.png,I70.png,4.57,0.496,14,1
I70_14_02.png,I70.png,3.73,1.031,14,2
I70_14_03.png,I70.png,3.07,0.629,14,3
I70_14_04.png,I70.png,2.47,0.846,14,4
I70_14_05.png,I70.png,2.1,0.831,14,5
I71_14_01.png,I71.png,3.7,0.823,14,1
I71_14_02.png,I71.png,2.87,0.884,14,2
I71_14_03.png,I71.png,2.37,0.752,14,3
I71_14_04.png,I71.png,1.87,0.618,14,4
I71_14_05.png,I71.png,1.67,0.65,14,5
I72_14_01.png,I72.png,4.33,0.789,14,1
I72_14_02.png,I72.png,3.23,0.716,14,2
I72_14_03.png,I72.png,2.52,0.837,14,3
I72_14_04.png,I72.png,2.43,0.616,14,4
I72_14_05.png,I72.png,1.7,0.69,14,5
I73_14_01.png,I73.png,4.6,0.554,14,1
I73_14_02.png,I73.png,3.5,0.885,14,2
I73_14_03.png,I73.png,2.73,0.772,14,3
I73_14_04.png,I73.png,2.63,0.605,14,4
I73_14_05.png,I73.png,1.93,0.629,14,5
I74_14_01.png,I74.png,4.67,0.471,14,1
I74_14_02.png,I74.png,4.3,0.781,14,2
I74_14_03.png,I74.png,3.73,0.854,14,3
I74_14_04.png,I74.png,3.0,0.816,14,4
I74_14_05.png,I74.png,2.6,0.879,14,5
I75_14_01.png,I75.png,4.2,0.542,14,1
I75_14_02.png,I75.png,3.33,0.907,14,2
I75_14_03.png,I75.png,2.87,0.921,14,3
I75_14_04.png,I75.png,2.27,0.772,14,4
I75_14_05.png,I75.png,2.0,0.632,14,5
I76_14_01.png,I76.png,4.4,0.611,14,1
I76_14_02.png,I76.png,3.97,0.948,14,2
I76_14_03.png,I76.png,3.39,0.83,14,3
I76_14_04.png,I76.png,3.17,1.128,14,4
I76_14_05.png,I76.png,2.3,0.781,14,5
I77_14_01.png,I77.png,4.57,0.667,14,1
I77_14_02.png,I77.png,4.0,0.816,14,2
I77_14_03.png,I77.png,3.63,0.875,14,3
I77_14_04.png,I77.png,3.0,0.856,14,4
I77_14_05.png,I77.png,2.07,0.772,14,5
I78_14_01.png,I78.png,4.43,0.559,14,1
I78_14_02.png,I78.png,3.6,0.879,14,2
I78_14_03.png,I78.png,3.1,0.831,14,3
I78_14_04.png,I78.png,2.53,0.846,14,4
I78_14_05.png,I78.png,2.07,0.629,14,5
I79_14_01.png,I79.png,4.68,0.532,14,1
I79_14_02.png,I79.png,4.03,0.706,14,2
I79_14_03.png,I79.png,3.6,0.879,14,3
I79_14_04.png,I79.png,2.83,0.934,14,4
I79_14_05.png,I79.png,2.4,0.757,14,5
I80_14_01.png,I80.png,4.6,0.49,14,1
I80_14_02.png,I80.png,4.07,0.68,14,2
I80_14_03.png,I80.png,3.63,0.983,14,3
I80_14_04.png,I80.png,3.03,0.948,14,4
I80_14_05.png,I80.png,2.23,0.761,14,5
I81_14_01.png,I81.png,4.33,0.596,14,1
I81_14_02.png,I81.png,3.03,0.782,14,2
I81_14_03.png,I81.png,2.7,0.862,14,3
I81_14_04.png,I81.png,2.2,0.653,14,4
I81_14_05.png,I81.png,1.67,0.471,14,5
