dist_img,ref_img,dmos,var,type,level
I09_17_01.png,I09.png,4.6,0.49,17,1
I09_17_02.png,I09.png,4.5,0.563,17,2
I09_17_03.png,I09.png,4.13,0.67,17,3
I09_17_04.png,I09.png,3.33,0.83,17,4
I09_17_05.png,I09.png,1.87,0.763,17,5
I10_17_01.png,I10.png,4.87,0.34,17,1
I10_17_02.png,I10.png,4.3,0.526,17,2
I10_17_03.png,I10.png,4.23,0.667,17,3
I10_17_04.png,I10.png,3.41,0.785,17,4
I10_17_05.png,I10.png,2.27,1.031,17,5
I11_17_01.png,I11.png,4.7,0.458,17,1
I11_17_02.png,I11.png,4.67,0.537,17,2
I11_17_03.png,I11.png,4.6,0.49,17,3
I11_17_04.png,I11.png,3.33,0.943,17,4
I11_17_05.png,I11.png,1.37,0.547,17,5
I12_17_01.png,I12.png,4.6,0.49,17,1
I12_17_02.png,I12.png,4.6,0.554,17,2
I12_17_03.png,I12.png,4.33,0.596,17,3
I12_17_04.png,I12.png,3.9,0.7,17,4
I12_17_05.png,I12.png,2.5,0.847,17,5
I13_17_01.png,I13.png,4.77,0.423,17,1
I13_17_02.png,I13.png,4.57,0.559,17,2
I13_17_03.png,I13.png,4.37,0.657,17,3
I13_17_04.png,I13.png,3.6,0.841,17,4
I13_17_05.png,I13.png,2.57,0.844,17,5
I14_17_01.png,I14.png,4.27,0.727,17,1
I14_17_02.png,I14.png,4.37,0.605,17,2
I14_17_03.png,I14.png,4.0,0.632,17,3
I14_17_04.png,I14.png,3.27,0.892,17,4
I14_17_05.png,I14.png,2.3,1.1,17,5
I15_17_01.png,I15.png,4.43,0.761,17,1
I15_17_02.png,I15.png,4.63,0.547,17,2
I15_17_03.png,I15.png,4.1,0.79,17,3
I15_17_04.png,I15.png,3.63,0.875,17,4
I15_17_05.png,I15.png,1.97,0.836,17,5
I16_17_01.png,I16.png,4.63,0.482,17,1
I16_17_02.png,I16.png,4.57,0.496,17,2
I16_17_03.png,I16.png,4.27,0.629,17,3
I16_17_04.png,I16.png,3.67,0.869,17,4
I16_17_05.png,I16.png,1.9,1.012,17,5
I17_17_01.png,I17.png,4.53,0.499,17,1
I17_17_02.png,I17.png,4.43,0.496,17,2
I17_17_03.png,I17.png,4.33,0.537,17,3
I17_17_04.png,I17.png,3.5,0.806,17,4
I17_17_05.png,I17.png,1.83,0.934,17,5
I18_17_01.png,I18.png,4.4,0.49,17,1
I18_17_02.png,I18.png,4.3,0.586,17,2
I18_17_03.png,I18.png,3.83,0.734,17,3
I18_17_04.png,I18.png,3.7,0.737,17,4
I18_17_05.png,I18.png,2.57,0.92,17,5
I19_17_01.png,I19.png,4.5,0.563,17,1
I19_17_02.png,I19.png,4.47,0.562,17,2
I19_17_03.png,I19.png,4.5,0.5,17,3
I19_17_04.png,I19.png,3.82,0.716,17,4
I19_17_05.png,I19.png,2.47,0.991,17,5
I20_17_01.png,I20.png,4.53,0.806,17,1
I20_17_02.png,I20.png,4.27,0.573,17,2
I20_17_03.png,I20.png,4.03,0.875,17,3
I20_17_04.png,I20.png,3.07,1.031,17,4
I20_17_05.png,I20.png,1.77,0.92,17,5
I21_17_01.png,I21.png,4.6,0.49,17,1
I21_17_02.png,I21.png,4.37,0.482,17,2
I21_17_03.png,I21.png,4.0,0.816,17,3
I21_17_04.png,I21.png,2.87,1.024,17,4
I21_17_05.png,I21.png,1.63,0.795,17,5
I22_17_01.png,I22.png,4.87,0.34,17,1
I22_17_02.png,I22.png,4.47,0.499,17,2
I22_17_03.png,I22.png,4.3,0.586,17,3
I22_17_04.png,I22.png,3.6,0.917,17,4
I22_17_05.png,I22.png,2.5,0.885,17,5
I23_17_01.png,I23.png,4.67,0.537,17,1
I23_17_02.png,I23.png,4.8,0.4,17,2
I23_17_03.png,I23.png,4.53,0.562,17,3
I23_17_04.png,I23.png,3.57,0.844,17,4
I23_17_05.png,I23.png,2.67,1.164,17,5
I24_17_01.png,I24.png,4.57,0.559,17,1
I24_17_02.png,I24.png,4.37,0.875,17,2
I24_17_03.png,I24.png,4.0,0.856,17,3
I24_17_04.png,I24.png,3.57,0.883,17,4
I24_17_05.png,I24.png,2.3,0.936,17,5
I25_17_01.png,I25.png,4.73,0.442,17,1
I25_17_02.png,I25.png,4.7,0.458,17,2
I25_17_03.png,I25.png,4.5,0.719,17,3
I25_17_04.png,I25.png,3.7,0.781,17,4
I25_17_05.png,I25.png,1.8,0.792,17,5
I26_17_01.png,I26.png,4.5,0.563,17,1
I26_17_02.png,I26.png,4.37,0.605,17,2
I26_17_03.png,I26.png,4.0,0.661,17,3
I26_17_04.png,I26.png,3.37,0.795,17,4
I26_17_05.png,I26.png,1.77,0.844,17,5
I27_17_01.png,I27.png,4.57,0.616,17,1
I27_17_02.png,I27.png,4.43,0.496,17,2
I27_17_03.png,I27.png,3.97,0.752,17,3
I27_17_04.png,I27.png,3.8,0.476,17,4
I27_17_05.png,I27.png,3.23,1.086,17,5
I28_17_01.png,I28.png,4.77,0.423,17,1
I28_17_02.png,I28.png,4.57,0.716,17,2
I28_17_03.png,I28.png,4.2,0.872,17,3
I28_17_04.png,I28.png,3.53,0.957,17,4
I28_17_05.png,I28.png,2.0,0.683,17,5
I29_17_01.png,I29.png,4.77,0.423,17,1
I29_17_02.png,I29.png,4.57,0.496,17,2
I29_17_03.png,I29.png,4.3,0.458,17,3
I29_17_04.png,I29.png,3.57,0.844,17,4
I29_17_05.png,I29.png,2.17,0.86,17,5
I30_17_01.png,I30.png,4.73,0.629,17,1
I30_17_02.png,I30.png,4.5,0.5,17,2
I30_17_03.png,I30.png,4.4,0.49,17,3
I30_17_04.png,I30.png,3.67,0.789,17,4
I30_17_05.png,I30.png,2.67,0.869,17,5
I31_17_01.png,I31.png,4.67,0.471,17,1
I31_17_02.png,I31.png,4.47,0.499,17,2
I31_17_03.png,I31.png,4.43,0.716,17,3
I31_17_04.png,I31.png,3.73,0.814,17,4
I31_17_05.png,I31.png,2.27,0.772,17,5
I32_17_01.png,I32.png,4.6,0.712,17,1
I32_17_02.png,I32.png,4.33,0.596,17,2
I32_17_03.png,I32.png,4.07,0.772,17,3
I32_17_04.png,I32.png,3.63,0.657,17,4
I32_17_05.png,I32.png,2.57,0.92,17,5
I33_17_01.png,I33.png,4.37,0.482,17,1
I33_17_02.png,I33.png,4.43,0.616,17,2
I33_17_03.png,I33.png,4.23,0.716,17,3
I33_17_04.png,I33.png,3.77,0.667,17,4
I33_17_05.png,I33.png,2.23,0.883,17,5
I34_17_01.png,I34.png,4.63,0.482,17,1
I34_17_02.png,I34.png,4.6,0.49,17,2
I34_17_03.png,I34.png,3.8,0.909,17,3
I34_17_04.png,I34.png,3.43,0.803,17,4
I34_17_05.png,I34.png,2.0,0.931,17,5
I35_17_01.png,I35.png,4.8,0.4,17,1
I35_17_02.png,I35.png,4.77,0.423,17,2
I35_17_03.png,I35.png,4.63,0.547,17,3
I35_17_04.png,I35.png,4.13,0.67,17,4
I35_17_05.png,I35.png,2.57,0.955,17,5
I36_17_01.png,I36.png,4.77,0.423,17,1
I36_17_02.png,I36.png,4.63,0.482,17,2
I36_17_03.png,I36.png,4.5,0.619,17,3
I36_17_04.png,I36.png,3.5,0.885,17,4
I36_17_05.png,I36.png,1.93,0.772,17,5
I37_17_01.png,I37.png,4.67,0.537,17,1
I37_17_02.png,I37.png,4.27,0.998,17,2
I37_17_03.png,I37.png,4.2,0.833,17,3
I37_17_04.png,I37.png,3.27,0.892,17,4
I37_17_05.png,I37.png,2.63,1.016,17,5
I38_17_01.png,I38.png,4.47,0.67,17,1
I38_17_02.png,I38.png,4.47,0.562,17,2
I38_17_03.png,I38.png,3.87,0.806,17,3
I38_17_04.png,I38.png,2.93,0.892,17,4
I38_17_05.png,I38.png,1.7,0.936,17,5
I39_17_01.png,I39.png,4.63,0.482,17,1
I39_17_02.png,I39.png,4.77,0.423,17,2
I39_17_03.png,I39.png,4.6,0.49,17,3
I39_17_04.png,I39.png,3.77,0.667,17,4
I39_17_05.png,I39.png,2.1,0.943,17,5
I40_17_01.png,I40.png,4.53,0.562,17,1
I40_17_02.png,I40.png,4.47,0.562,17,2
I40_17_03.png,I40.png,3.93,0.772,17,3
I40_17_04.png,I40.png,3.13,0.921,17,4
I40_17_05.png,I40.png,1.87,0.991,17,5
I41_17_01.png,I41.png,4.5,0.5,17,1
I41_17_02.png,I41.png,4.73,0.442,17,2
I41_17_03.png,I41.png,4.27,0.772,17,3
I41_17_04.png,I41.png,3.6,0.841,17,4
I41_17_05.png,I41.png,2.87,1.024,17,5
I42_17_01.png,I42.png,4.73,0.442,17,1
I42_17_02.png,I42.png,4.53,0.562,17,2
I42_17_03.png,I42.png,4.2,0.653,17,3
I42_17_04.png,I42.png,3.66,0.643,17,4
I42_17_05.png,I42.png,1.77,0.716,17,5
I43_17_01.png,I43.png,4.47,0.67,17,1
I43_17_02.png,I43.png,4.67,0.537,17,2
I43_17_03.png,I43.png,4.4,0.554,17,3
I43_17_04.png,I43.png,3.9,0.539,17,4
I43_17_05.png,I43.png,3.2,1.013,17,5
I44_17_01.png,I44.png,4.6,0.49,17,1
I44_17_02.png,I44.png,4.5,0.5,17,2
I44_17_03.png,I44.png,3.9,0.831,17,3
I44_17_04.png,I44.png,3.57,0.92,17,4
I44_17_05.png,I44.png,1.7,0.69,17,5
I45_17_01.png,I45.png,4.67,0.537,17,1
I45_17_02.png,I45.png,4.63,0.547,17,2
I45_17_03.png,I45.png,4.17,0.778,17,3
I45_17_04.png,I45.png,3.97,0.657,17,4
I45_17_05.png,I45.png,2.87,0.884,17,5
I46_17_01.png,I46.png,4.67,0.471,17,1
I46_17_02.png,I46.png,4.63,0.482,17,2
I46_17_03.png,I46.png,4.27,0.727,17,3
I46_17_04.png,I46.png,3.6,0.879,17,4
I46_17_05.png,I46.png,2.33,0.83,17,5
I47_17_01.png,I47.png,4.67,0.471,17,1
I47_17_02.png,I47.png,4.4,0.8,17,2
I47_17_03.png,I47.png,4.3,0.69,17,3
I47_17_04.png,I47.png,3.8,0.833,17,4
I47_17_05.png,I47.png,2.57,0.883,17,5
I48_17_01.png,I48.png,4.47,0.562,17,1
I48_17_02.png,I48.png,4.77,0.418,17,2
I48_17_03.png,I48.png,4.47,0.499,17,3
I48_17_04.png,I48.png,3.37,0.795,17,4
I48_17_05.png,I48.png,2.4,1.052,17,5
I49_17_01.png,I49.png,4.63,0.547,17,1
I49_17_02.png,I49.png,4.67,0.471,17,2
I49_17_03.png,I49.png,4.47,0.562,17,3
I49_17_04.png,I49.png,3.3,1.069,17,4
I49_17_05.png,I49.png,1.63,0.706,17,5
I50_17_01.png,I50.png,4.33,0.699,17,1
I50_17_02.png,I50.png,4.2,0.542,17,2
I50_17_03.png,I50.png,4.13,0.67,17,3
I50_17_04.png,I50.png,3.63,0.836,17,4
I50_17_05.png,I50.png,2.57,0.989,17,5
I51_17_01.png,I51.png,4.63,0.482,17,1
I51_17_02.png,I51.png,4.67,0.471,17,2
I51_17_03.png,I51.png,4.37,0.482,17,3
I51_17_04.png,I51.png,3.77,0.883,17,4
I51_17_05.png,I51.png,2.07,0.892,17,5
I52_17_01.png,I52.png,4.67,0.471,17,1
I52_17_02.png,I52.png,4.7,0.458,17,2
I52_17_03.png,I52.png,4.67,0.471,17,3
I52_17_04.png,I52.png,3.57,0.803,17,4
I52_17_05.png,I52.png,2.5,0.992,17,5
I53_17_01.png,I53.png,4.83,0.373,17,1
I53_17_02.png,I53.png,4.6,0.49,17,2
I53_17_03.png,I53.png,4.53,0.67,17,3
I53_17_04.png,I53.png,3.93,0.512,17,4
I53_17_05.png,I53.png,2.4,0.987,17,5
I54_17_01.png,I54.png,4.6,0.663,17,1
I54_17_02.png,I54.png,4.6,0.49,17,2
I54_17_03.png,I54.png,4.23,0.496,17,3
I54_17_04.png,I54.png,3.27,0.929,17,4
I54_17_05.png,I54.png,1.97,0.948,17,5
I55_17_01.png,I55.png,4.53,0.499,17,1
I55_17_02.png,I55.png,4.43,0.496,17,2
I55_17_03.png,I55.png,4.13,0.763,17,3
I55_17_04.png,I55.png,3.5,0.806,17,4
I55_17_05.png,I55.png,1.6,0.757,17,5
I56_17_01.png,I56.png,4.58,0.708,17,1
I56_17_02.png,I56.png,4.3,0.737,17,2
I56_17_03.png,I56.png,4.07,0.854,17,3
I56_17_04.png,I56.png,3.13,0.884,17,4
I56_17_05.png,I56.png,1.94,0.84,17,5
I57_17_01.png,I57.png,4.27,0.772,17,1
I57_17_02.png,I57.png,4.47,0.562,17,2
I57_17_03.png,I57.png,4.0,0.632,17,3
I57_17_04.png,I57.png,3.47,0.806,17,4
I57_17_05.png,I57.png,2.2,0.792,17,5
I58_17_01.png,I58.png,4.77,0.423,17,1
I58_17_02.png,I58.png,4.57,0.559,17,2
I58_17_03.png,I58.png,4.03,0.706,17,3
I58_17_04.png,I58.png,3.5,0.671,17,4
I58_17_05.png,I58.png,2.17,1.035,17,5
I59_17_01.png,I59.png,4.83,0.373,17,1
I59_17_02.png,I59.png,4.39,0.83,17,2
I59_17_03.png,I59.png,4.3,0.586,17,3
I59_17_04.png,I59.png,3.7,0.69,17,4
I59_17_05.png,I59.png,2.37,1.08,17,5
I60_17_01.png,I60.png,4.47,0.499,17,1
I60_17_02.png,I60.png,4.5,0.563,17,2
I60_17_03.png,I60.png,4.33,0.537,17,3
I60_17_04.png,I60.png,3.47,0.921,17,4
I60_17_05.png,I60.png,2.4,0.987,17,5
I61_17_01.png,I61.png,4.53,0.718,17,1
I61_17_02.png,I61.png,4.5,0.5,17,2
I61_17_03.png,I61.png,4.1,0.651,17,3
I61_17_04.png,I61.png,2.83,0.86,17,4
I61_17_05.png,I61.png,1.93,0.854,17,5
I62_17_01.png,I62.png,4.5,0.563,17,1
I62_17_02.png,I62.png,4.3,0.586,17,2
I62_17_03.png,I62.png,3.93,0.727,17,3
I62_17_04.png,I62.png,2.67,1.043,17,4
I62_17_05.png,I62.png,1.7,0.737,17,5
I63_17_01.png,I63.png,4.6,0.49,17,1
I63_17_02.png,I63.png,4.57,0.559,17,2
I63_17_03.png,I63.png,4.27,0.68,17,3
I63_17_04.png,I63.png,3.3,1.005,17,4
I63_17_05.png,I63.png,1.83,0.82,17,5
I64_17_01.png,I64.png,4.53,0.562,17,1
I64_17_02.png,I64.png,4.57,0.496,17,2
I64_17_03.png,I64.png,4.27,0.573,17,3
I64_17_04.png,I64.png,3.8,0.6,17,4
I64_17_05.png,I64.png,1.93,0.772,17,5
I65_17_01.png,I65.png,4.63,0.657,17,1
I65_17_02.png,I65.png,4.47,0.499,17,2
I65_17_03.png,I65.png,4.67,0.471,17,3
I65_17_04.png,I65.png,3.6,0.663,17,4
I65_17_05.png,I65.png,2.57,0.883,17,5
I66_17_01.png,I66.png,4.6,0.663,17,1
I66_17_02.png,I66.png,4.37,0.605,17,2
I66_17_03.png,I66.png,4.07,0.512,17,3
I66_17_04.png,I66.png,3.43,0.803,17,4
I66_17_05.png,I66.png,1.6,0.757,17,5
I67_17_01.png,I67.png,4.57,0.496,17,1
I67_17_02.png,I67.png,4.43,0.496,17,2
I67_17_03.png,I67.png,3.97,0.752,17,3
I67_17_04.png,I67.png,3.33,0.869,17,4
I67_17_05.png,I67.png,2.13,1.024,17,5
I68_17_01.png,I68.png,4.5,0.563,17,1
I68_17_02.png,I68.png,4.7,0.526,17,2
I68_17_03.png,I68.png,4.27,0.629,17,3
I68_17_04.png,I68.png,3.6,0.841,17,4
I68_17_05.png,I68.png,2.27,1.031,17,5
I69_17_01.png,I69.png,4.67,0.65,17,1
I69_17_02.png,I69.png,4.77,0.423,17,2
I69_17_03.png,I69.png,4.27,0.442,17,3
I69_17_04.png,I69.png,3.5,0.957,17,4
I69_17_05.png,I69.png,1.87,0.618,17,5
I70_17_01.png,I70.png,4.7,0.526,17,1
I70_17_02.png,I70.png,4.7,0.458,17,2
I70_17_03.png,I70.png,4.53,0.499,17,3
I70_17_04.png,I70.png,3.97,0.657,17,4
I70_17_05.png,I70.png,2.43,0.955,17,5
I71_17_01.png,I71.png,4.43,0.716,17,1
I71_17_02.png,I71.png,4.4,0.554,17,2
I71_17_03.png,I71.png,4.23,0.559,17,3
I71_17_04.png,I71.png,3.63,0.547,17,4
I71_17_05.png,I71.png,2.5,0.957,17,5
I72_17_01.png,I72.png,4.5,0.563,17,1
I72_17_02.png,I72.png,4.43,0.559,17,2
I72_17_03.png,I72.png,4.6,0.49,17,3
I72_17_04.png,I72.png,3.67,0.699,17,4
I72_17_05.png,I72.png,2.2,0.748,17,5
I73_17_01.png,I73.png,4.83,0.373,17,1
I73_17_02.png,I73.png,4.6,0.49,17,2
I73_17_03.png,I73.png,4.33,0.471,17,3
I73_17_04.png,I73.png,3.83,0.637,17,4
I73_17_05.png,I73.png,2.83,0.86,17,5
I74_17_01.png,I74.png,4.8,0.4,17,1
I74_17_02.png,I74.png,4.33,0.699,17,2
I74_17_03.png,I74.png,4.17,0.898,17,3
I74_17_04.png,I74.png,4.0,0.672,17,4
I74_17_05.png,I74.png,2.67,0.978,17,5
I75_17_01.png,I75.png,4.67,0.471,17,1
I75_17_02.png,I75.png,4.5,0.5,17,2
I75_17_03.png,I75.png,4.3,0.781,17,3
I75_17_04.png,I75.png,3.27,0.929,17,4
I75_17_05.png,I75.png,1.83,0.637,17,5
I76_17_01.png,I76.png,4.63,0.482,17,1
I76_17_02.png,I76.png,4.43,0.496,17,2
I76_17_03.png,I76.png,4.13,0.618,17,3
I76_17_04.png,I76.png,3.93,0.629,17,4
I76_17_05.png,I76.png,1.87,0.846,17,5
I77_17_01.png,I77.png,4.5,0.5,17,1
I77_17_02.png,I77.png,4.77,0.423,17,2
I77_17_03.png,I77.png,4.17,0.637,17,3
I77_17_04.png,I77.png,3.77,0.831,17,4
I77_17_05.png,I77.png,2.23,1.023,17,5
I78_17_01.png,I78.png,4.57,0.559,17,1
I78_17_02.png,I78.png,4.43,0.667,17,2
I78_17_03.png,I78.png,4.43,0.716,17,3
I78_17_04.png,I78.png,3.7,0.781,17,4
I78_17_05.png,I78.png,2.9,1.012,17,5
I79_17_01.png,I79.png,4.47,0.562,17,1
I79_17_02.png,I79.png,4.63,0.547,17,2
I79_17_03.png,I79.png,4.03,0.795,17,3
I79_17_04.png,I79.png,3.9,0.79,17,4
I79_17_05.png,I79.png,2.47,1.024,17,5
I80_17_01.png,I80.png,4.67,0.596,17,1
I80_17_02.png,I80.png,4.43,0.496,17,2
I80_17_03.png,I80.png,4.07,0.629,17,3
I80_17_04.png,I80.png,3.03,0.948,17,4
I80_17_05.png,I80.png,2.37,0.948,17,5
I81_17_01.png,I81.png,4.67,0.471,17,1
I81_17_02.png,I81.png,4.73,0.442,17,2
I81_17_03.png,I81.png,4.37,0.547,17,3
I81_17_04.png,I81.png,3.73,0.68,17,4
I81_17_05.png,I81.png,2.33,0.978,17,5
