dist_img,ref_img,dmos,var,type,level
I38_19_02.png,I38.png,4.23,0.667,19,2
I38_19_03.png,I38.png,3.17,0.82,19,3
I38_19_04.png,I38.png,1.67,0.65,19,4
I38_19_05.png,I38.png,1.23,0.423,19,5
I39_19_01.png,I39.png,4.43,0.496,19,1
I39_19_02.png,I39.png,3.7,0.69,19,2
I39_19_03.png,I39.png,2.43,0.616,19,3
I39_19_04.png,I39.png,1.5,0.671,19,4
I39_19_05.png,I39.png,1.07,0.249,19,5
I40_19_01.png,I40.png,4.1,0.943,19,1
I40_19_02.png,I40.png,3.9,0.651,19,2
I40_19_03.png,I40.png,2.37,0.875,19,3
I40_19_04.png,I40.png,1.6,0.663,19,4
I40_19_05.png,I40.png,1.2,0.4,19,5
I41_19_01.png,I41.png,4.53,0.562,19,1
I41_19_02.png,I41.png,4.7,0.458,19,2
I41_19_03.png,I41.png,3.97,0.706,19,3
I41_19_04.png,I41.png,1.93,0.573,19,4
I41_19_05.png,I41.png,1.4,0.554,19,5
I42_19_01.png,I42.png,4.37,0.706,19,1
I42_19_02.png,I42.png,4.5,0.619,19,2
I42_19_03.png,I42.png,3.47,0.846,19,3
I42_19_04.png,I42.png,1.97,0.752,19,4
I42_19_05.png,I42.png,1.43,0.616,19,5
I43_19_01.png,I43.png,4.67,0.471,19,1
I43_19_02.png,I43.png,4.57,0.496,19,2
I43_19_03.png,I43.png,3.97,0.706,19,3
I43_19_04.png,I43.png,2.8,0.945,19,4
I43_19_05.png,I43.png,1.9,0.746,19,5
I44_19_01.png,I44.png,4.47,0.618,19,1
I44_19_02.png,I44.png,4.23,0.559,19,2
I44_19_03.png,I44.png,3.8,0.702,19,3
I44_19_04.png,I44.png,2.2,0.792,19,4
I44_19_05.png,I44.png,1.43,0.559,19,5
I45_19_01.png,I45.png,4.4,0.757,19,1
I45_19_02.png,I45.png,4.3,0.64,19,2
I45_19_03.png,I45.png,2.9,0.943,19,3
I45_19_04.png,I45.png,1.57,0.496,19,4
I45_19_05.png,I45.png,1.4,0.49,19,5
I46_19_01.png,I46.png,4.53,0.499,19,1
I46_19_02.png,I46.png,4.1,0.7,19,2
I46_19_03.png,I46.png,3.33,0.699,19,3
I46_19_04.png,I46.png,1.87,0.618,19,4
I46_19_05.png,I46.png,1.33,0.471,19,5
I47_19_01.png,I47.png,4.53,0.562,19,1
I47_19_02.png,I47.png,4.33,0.65,19,2
I47_19_03.png,I47.png,3.2,0.872,19,3
I47_19_04.png,I47.png,1.97,0.706,19,4
I47_19_05.png,I47.png,1.27,0.512,19,5
I48_19_01.png,I48.png,4.7,0.458,19,1
I48_19_02.png,I48.png,4.5,0.563,19,2
I48_19_03.png,I48.png,3.6,0.841,19,3
I48_19_04.png,I48.png,2.3,0.69,19,4
I48_19_05.png,I48.png,1.5,0.563,19,5
I49_19_01.png,I49.png,4.57,0.559,19,1
I49_19_02.png,I49.png,4.2,0.542,19,2
I49_19_03.png,I49.png,3.7,0.862,19,3
I49_19_04.png,I49.png,1.87,0.67,19,4
I49_19_05.png,I49.png,1.3,0.458,19,5
I50_19_01.png,I50.png,4.57,0.803,19,1
I50_19_02.png,I50.png,4.37,0.706,19,2
I50_19_03.png,I50.png,3.83,0.934,19,3
I50_19_04.png,I50.png,2.27,0.772,19,4
I50_19_05.png,I50.png,1.37,0.482,19,5
I51_19_01.png,I51.png,4.43,0.559,19,1
I51_19_02.png,I51.png,4.13,0.499,19,2
I51_19_03.png,I51.png,2.93,0.854,19,3
I51_19_04.png,I51.png,1.57,0.496,19,4
I51_19_05.png,I51.png,1.37,0.482,19,5
I52_19_01.png,I52.png,4.5,0.671,19,1
I52_19_02.png,I52.png,4.33,0.699,19,2
I52_19_03.png,I52.png,2.7,0.936,19,3
I52_19_04.png,I52.png,1.53,0.618,19,4
I52_19_05.png,I52.png,1.13,0.34,19,5
I53_19_01.png,I53.png,4.59,0.551,19,1
I53_19_02.png,I53.png,4.27,0.68,19,2
I53_19_03.png,I53.png,3.33,0.789,19,3
I53_19_04.png,I53.png,1.83,0.778,19,4
I53_19_05.png,I53.png,1.33,0.471,19,5
I54_19_01.png,I54.png,4.5,0.563,19,1
I54_19_02.png,I54.png,4.1,0.473,19,2
I54_19_03.png,I54.png,3.33,0.745,19,3
I54_19_04.png,I54.png,1.73,0.892,19,4
I54_19_05.png,I54.png,1.43,0.559,19,5
I55_19_01.png,I55.png,4.19,0.644,19,1
I55_19_02.png,I55.png,3.8,0.653,19,2
I55_19_03.png,I55.png,3.13,0.907,19,3
I55_19_04.png,I55.png,1.68,0.59,19,4
I55_19_05.png,I55.png,1.16,0.368,19,5
I56_19_01.png,I56.png,4.53,0.562,19,1
I56_19_02.png,I56.png,4.07,0.573,19,2
I56_19_03.png,I56.png,3.67,0.943,19,3
I56_19_04.png,I56.png,1.77,0.559,19,4
I56_19_05.png,I56.png,1.53,0.562,19,5
I57_19_01.png,I57.png,4.23,0.716,19,1
I57_19_02.png,I57.png,3.8,0.702,19,2
I57_19_03.png,I57.png,2.47,0.846,19,3
I57_19_04.png,I57.png,1.63,0.605,19,4
I57_19_05.png,I57.png,1.37,0.547,19,5
I58_19_01.png,I58.png,4.43,0.496,19,1
I58_19_02.png,I58.png,4.3,0.526,19,2
I58_19_03.png,I58.png,3.4,0.757,19,3
I58_19_04.png,I58.png,1.97,0.875,19,4
I58_19_05.png,I58.png,1.67,0.537,19,5
I59_19_01.png,I59.png,4.53,0.562,19,1
I59_19_02.png,I59.png,4.27,0.573,19,2
I59_19_03.png,I59.png,3.7,0.862,19,3
I59_19_04.png,I59.png,2.0,0.73,19,4
I59_19_05.png,I59.png,1.13,0.34,19,5
I60_19_01.png,I60.png,4.5,0.719,19,1
I60_19_02.png,I60.png,3.73,0.814,19,2
I60_19_03.png,I60.png,3.6,0.712,19,3
I60_19_04.png,I60.png,2.13,0.618,19,4
I60_19_05.png,I60.png,1.37,0.482,19,5
I61_19_01.png,I61.png,4.48,0.5,19,1
I61_19_02.png,I61.png,3.5,0.885,19,2
I61_19_03.png,I61.png,2.5,0.719,19,3
I61_19_04.png,I61.png,1.57,0.559,19,4
I61_19_05.png,I61.png,1.03,0.18,19,5
I62_19_01.png,I62.png,4.13,0.718,19,1
I62_19_02.png,I62.png,3.93,0.629,19,2
I62_19_03.png,I62.png,2.93,0.854,19,3
I62_19_04.png,I62.png,1.83,0.86,19,4
I62_19_05.png,I62.png,1.23,0.496,19,5
I63_19_01.png,I63.png,4.37,0.482,19,1
I63_19_02.png,I63.png,3.9,0.651,19,2
I63_19_03.png,I63.png,2.77,0.844,19,3
I63_19_04.png,I63.png,1.37,0.547,19,4
I63_19_05.png,I63.png,1.13,0.34,19,5
I64_19_01.png,I64.png,4.27,0.573,19,1
I64_19_02.png,I64.png,3.8,0.702,19,2
I64_19_03.png,I64.png,2.43,0.803,19,3
I64_19_04.png,I64.png,1.32,0.467,19,4
I64_19_05.png,I64.png,1.27,0.442,19,5
I65_19_01.png,I65.png,4.57,0.496,19,1
I65_19_02.png,I65.png,3.93,0.573,19,2
I65_19_03.png,I65.png,2.5,0.619,19,3
I65_19_04.png,I65.png,1.6,0.611,19,4
I65_19_05.png,I65.png,1.27,0.442,19,5
I66_19_01.png,I66.png,4.37,0.482,19,1
I66_19_02.png,I66.png,3.87,0.806,19,2
I66_19_03.png,I66.png,3.43,0.716,19,3
I66_19_04.png,I66.png,1.93,0.727,19,4
I66_19_05.png,I66.png,1.29,0.52,19,5
I67_19_01.png,I67.png,4.37,0.605,19,1
I67_19_02.png,I67.png,3.91,0.63,19,2
I67_19_03.png,I67.png,3.27,0.629,19,3
I67_19_04.png,I67.png,2.0,0.516,19,4
I67_19_05.png,I67.png,1.4,0.49,19,5
I68_19_01.png,I68.png,4.6,0.49,19,1
I68_19_02.png,I68.png,4.2,0.6,19,2
I68_19_03.png,I68.png,2.77,0.761,19,3
I68_19_04.png,I68.png,1.77,0.667,19,4
I68_19_05.png,I68.png,1.2,0.4,19,5
I69_19_01.png,I69.png,4.27,0.772,19,1
I69_19_02.png,I69.png,4.13,0.618,19,2
I69_19_03.png,I69.png,3.03,0.674,19,3
I69_19_04.png,I69.png,2.0,0.856,19,4
I69_19_05.png,I69.png,1.3,0.526,19,5
I70_19_01.png,I70.png,4.43,0.716,19,1
I70_19_02.png,I70.png,3.9,0.7,19,2
I70_19_03.png,I70.png,3.17,0.969,19,3
I70_19_04.png,I70.png,1.57,0.616,19,4
I70_19_05.png,I70.png,1.37,0.482,19,5
I71_19_01.png,I71.png,4.53,0.618,19,1
I71_19_02.png,I71.png,3.7,0.69,19,2
I71_19_03.png,I71.png,2.87,0.957,19,3
I71_19_04.png,I71.png,1.53,0.618,19,4
I71_19_05.png,I71.png,1.6,0.49,19,5
I72_19_01.png,I72.png,4.2,0.6,19,1
I72_19_02.png,I72.png,3.6,0.712,19,2
I72_19_03.png,I72.png,2.5,0.847,19,3
I72_19_04.png,I72.png,1.53,0.562,19,4
I72_19_05.png,I72.png,1.3,0.458,19,5
I73_19_01.png,I73.png,4.57,0.667,19,1
I73_19_02.png,I73.png,4.03,0.605,19,2
I73_19_03.png,I73.png,2.93,0.854,19,3
I73_19_04.png,I73.png,1.67,0.471,19,4
I73_19_05.png,I73.png,1.16,0.368,19,5
I74_19_01.png,I74.png,4.33,0.745,19,1
I74_19_02.png,I74.png,4.1,0.79,19,2
I74_19_03.png,I74.png,2.73,0.727,19,3
I74_19_04.png,I74.png,1.5,0.619,19,4
I74_19_05.png,I74.png,1.53,0.499,19,5
I75_19_01.png,I75.png,4.47,0.499,19,1
I75_19_02.png,I75.png,3.97,0.547,19,2
I75_19_03.png,I75.png,3.23,0.883,19,3
I75_19_04.png,I75.png,1.67,0.537,19,4
I75_19_05.png,I75.png,1.2,0.4,19,5
I76_19_01.png,I76.png,4.2,0.833,19,1
I76_19_02.png,I76.png,3.73,0.573,19,2
I76_19_03.png,I76.png,3.07,0.772,19,3
I76_19_04.png,I76.png,1.33,0.537,19,4
I76_19_05.png,I76.png,1.33,0.537,19,5
I77_19_01.png,I77.png,4.1,0.978,19,1
I77_19_02.png,I77.png,4.1,0.539,19,2
I77_19_03.png,I77.png,3.23,0.92,19,3
I77_19_04.png,I77.png,2.23,0.559,19,4
I77_19_05.png,I77.png,1.57,0.616,19,5
I78_19_01.png,I78.png,4.7,0.526,19,1
I78_19_02.png,I78.png,4.27,0.573,19,2
I78_19_03.png,I78.png,3.1,1.136,19,3
I78_19_04.png,I78.png,2.0,0.856,19,4
I78_19_05.png,I78.png,1.23,0.423,19,5
I79_19_01.png,I79.png,4.3,0.737,19,1
I79_19_02.png,I79.png,4.37,0.706,19,2
I79_19_03.png,I79.png,3.67,0.537,19,3
I79_19_04.png,I79.png,2.6,0.8,19,4
I79_19_05.png,I79.png,1.6,0.49,19,5
I80_19_01.png,I80.png,4.43,0.616,19,1
I80_19_02.png,I80.png,4.2,0.748,19,2
I80_19_03.png,I80.png,3.53,0.846,19,3
I80_19_04.png,I80.png,2.23,1.055,19,4
I80_19_05.png,I80.png,1.4,0.49,19,5
I81_19_01.png,I81.png,4.5,0.619,19,1
I81_19_02.png,I81.png,4.33,0.65,19,2
I81_19_03.png,I81.png,3.0,0.931,19,3
I81_19_04.png,I81.png,1.6,0.49,19,4
I81_19_05.png,I81.png,1.17,0.373,19,5
