dist_img,ref_img,dmos,var,type,level
I32_05_03.png,I32.png,1.73,0.68,5,3
I32_05_04.png,I32.png,1.8,0.702,5,4
I32_05_05.png,I32.png,1.6,0.611,5,5
I33_05_01.png,I33.png,4.07,0.727,5,1
I33_05_02.png,I33.png,2.0,0.816,5,2
I33_05_03.png,I33.png,1.73,0.629,5,3
I33_05_04.png,I33.png,1.33,0.471,5,4
I33_05_05.png,I33.png,1.37,0.795,5,5
I34_05_01.png,I34.png,4.1,0.746,5,1
I34_05_02.png,I34.png,2.93,0.892,5,2
I34_05_03.png,I34.png,1.67,0.596,5,3
I34_05_04.png,I34.png,1.63,0.605,5,4
I34_05_05.png,I34.png,1.4,0.49,5,5
I35_05_01.png,I35.png,4.23,0.761,5,1
I35_05_02.png,I35.png,3.4,0.952,5,2
I35_05_03.png,I35.png,2.3,0.823,5,3
I35_05_04.png,I35.png,2.63,1.11,5,4
I35_05_05.png,I35.png,2.8,1.222,5,5
I36_05_01.png,I36.png,4.7,0.458,5,1
I36_05_02.png,I36.png,3.87,0.957,5,2
I36_05_03.png,I36.png,2.7,0.64,5,3
I36_05_04.png,I36.png,2.87,1.07,5,4
I36_05_05.png,I36.png,2.8,1.108,5,5
I37_05_01.png,I37.png,4.3,0.823,5,1
I37_05_02.png,I37.png,2.37,0.795,5,2
I37_05_03.png,I37.png,1.63,0.605,5,3
I37_05_04.png,I37.png,1.8,0.542,5,4
I37_05_05.png,I37.png,1.83,0.734,5,5
I38_05_01.png,I38.png,4.0,0.683,5,1
I38_05_02.png,I38.png,1.93,0.68,5,2
I38_05_03.png,I38.png,1.7,0.737,5,3
I38_05_04.png,I38.png,1.57,0.559,5,4
I38_05_05.png,I38.png,1.57,0.716,5,5
I39_05_01.png,I39.png,4.23,0.92,5,1
I39_05_02.png,I39.png,2.63,1.048,5,2
I39_05_03.png,I39.png,1.53,0.718,5,3
I39_05_04.png,I39.png,1.47,0.562,5,4
I39_05_05.png,I39.png,1.5,0.671,5,5
I40_05_01.png,I40.png,3.7,0.9,5,1
I40_05_02.png,I40.png,1.73,0.772,5,2
I40_05_03.png,I40.png,1.53,0.562,5,3
I40_05_04.png,I40.png,1.33,0.471,5,4
I40_05_05.png,I40.png,1.37,0.482,5,5
I41_05_01.png,I41.png,4.8,0.4,5,1
I41_05_02.png,I41.png,2.9,0.831,5,2
I41_05_03.png,I41.png,2.8,1.046,5,3
I41_05_04.png,I41.png,2.4,0.841,5,4
I41_05_05.png,I41.png,2.5,1.025,5,5
I42_05_01.png,I42.png,4.33,0.471,5,1
I42_05_02.png,I42.png,3.1,0.907,5,2
I42_05_03.png,I42.png,2.47,0.921,5,3
I42_05_04.png,I42.png,2.03,1.031,5,4
I42_05_05.png,I42.png,2.27,0.629,5,5
I43_05_01.png,I43.png,4.33,0.596,5,1
I43_05_02.png,I43.png,3.17,0.734,5,2
I43_05_03.png,I43.png,1.97,0.547,5,3
I43_05_04.png,I43.png,2.1,0.817,5,4
I43_05_05.png,I43.png,1.84,0.954,5,5
I44_05_01.png,I44.png,4.73,0.442,5,1
I44_05_02.png,I44.png,2.52,1.012,5,2
I44_05_03.png,I44.png,1.93,0.68,5,3
I44_05_04.png,I44.png,1.53,0.67,5,4
I44_05_05.png,I44.png,1.37,0.605,5,5
I45_05_01.png,I45.png,3.8,0.792,5,1
I45_05_02.png,I45.png,2.69,0.95,5,2
I45_05_03.png,I45.png,1.63,0.547,5,3
I45_05_04.png,I45.png,1.53,0.562,5,4
I45_05_05.png,I45.png,1.63,0.706,5,5
I46_05_01.png,I46.png,4.53,0.846,5,1
I46_05_02.png,I46.png,2.8,0.909,5,2
I46_05_03.png,I46.png,2.37,0.795,5,3
I46_05_04.png,I46.png,2.43,1.055,5,4
I46_05_05.png,I46.png,2.67,1.011,5,5
I47_05_01.png,I47.png,4.47,0.718,5,1
I47_05_02.png,I47.png,2.47,0.957,5,2
I47_05_03.png,I47.png,1.93,0.892,5,3
I47_05_04.png,I47.png,1.68,0.778,5,4
I47_05_05.png,I47.png,1.63,0.795,5,5
I48_05_01.png,I48.png,4.53,0.718,5,1
I48_05_02.png,I48.png,2.7,1.13,5,2
I48_05_03.png,I48.png,1.8,0.702,5,3
I48_05_04.png,I48.png,1.77,0.803,5,4
I48_05_05.png,I48.png,1.9,0.597,5,5
I49_05_01.png,I49.png,4.5,0.719,5,1
I49_05_02.png,I49.png,3.4,0.917,5,2
I49_05_03.png,I49.png,2.43,1.23,5,3
I49_05_04.png,I49.png,2.7,0.69,5,4
I49_05_05.png,I49.png,2.63,0.948,5,5
I50_05_01.png,I50.png,3.83,0.82,5,1
I50_05_02.png,I50.png,2.1,0.79,5,2
I50_05_03.png,I50.png,1.7,0.69,5,3
I50_05_04.png,I50.png,1.47,0.499,5,4
I50_05_05.png,I50.png,1.67,0.471,5,5
I51_05_01.png,I51.png,3.87,0.562,5,1
I51_05_02.png,I51.png,2.23,0.989,5,2
I51_05_03.png,I51.png,1.53,0.562,5,3
I51_05_04.png,I51.png,1.5,0.563,5,4
I51_05_05.png,I51.png,1.77,0.667,5,5
I52_05_01.png,I52.png,4.63,0.482,5,1
I52_05_02.png,I52.png,2.83,0.934,5,2
I52_05_03.png,I52.png,2.37,0.836,5,3
I52_05_04.png,I52.png,2.53,0.884,5,4
I52_05_05.png,I52.png,3.03,0.912,5,5
I53_05_01.png,I53.png,4.13,0.846,5,1
I53_05_02.png,I53.png,2.57,0.989,5,2
I53_05_03.png,I53.png,1.57,0.496,5,3
I53_05_04.png,I53.png,1.7,0.737,5,4
I53_05_05.png,I53.png,1.5,0.5,5,5
I54_05_01.png,I54.png,4.37,0.706,5,1
I54_05_02.png,I54.png,1.67,0.596,5,2
I54_05_03.png,I54.png,1.47,0.562,5,3
I54_05_04.png,I54.png,1.42,0.493,5,4
I54_05_05.png,I54.png,1.47,0.562,5,5
I55_05_01.png,I55.png,4.5,0.806,5,1
I55_05_02.png,I55.png,2.33,0.789,5,2
I55_05_03.png,I55.png,1.6,0.554,5,3
I55_05_04.png,I55.png,1.5,0.5,5,4
I55_05_05.png,I55.png,1.6,0.663,5,5
I56_05_01.png,I56.png,4.37,0.605,5,1
I56_05_02.png,I56.png,2.87,0.884,5,2
I56_05_03.png,I56.png,2.07,0.998,5,3
I56_05_04.png,I56.png,1.87,0.884,5,4
I56_05_05.png,I56.png,2.13,0.846,5,5
I57_05_01.png,I57.png,3.1,0.943,5,1
I57_05_02.png,I57.png,1.77,0.716,5,2
I57_05_03.png,I57.png,1.63,0.605,5,3
I57_05_04.png,I57.png,1.43,0.844,5,4
I57_05_05.png,I57.png,1.23,0.423,5,5
I58_05_01.png,I58.png,4.63,0.605,5,1
I58_05_02.png,I58.png,3.97,0.948,5,2
I58_05_03.png,I58.png,2.43,0.92,5,3
I58_05_04.png,I58.png,2.47,0.806,5,4
I58_05_05.png,I58.png,3.4,1.02,5,5
I59_05_01.png,I59.png,4.67,0.471,5,1
I59_05_02.png,I59.png,2.6,0.879,5,2
I59_05_03.png,I59.png,1.9,0.597,5,3
I59_05_04.png,I59.png,1.27,0.442,5,4
I59_05_05.png,I59.png,1.4,0.554,5,5
I60_05_01.png,I60.png,4.7,0.526,5,1
I60_05_02.png,I60.png,2.87,1.258,5,2
I60_05_03.png,I60.png,2.3,1.038,5,3
I60_05_04.png,I60.png,2.5,0.847,5,4
I60_05_05.png,I60.png,2.67,0.943,5,5
I61_05_01.png,I61.png,4.47,0.618,5,1
I61_05_02.png,I61.png,2.17,0.86,5,2
I61_05_03.png,I61.png,1.77,0.559,5,3
I61_05_04.png,I61.png,1.83,0.734,5,4
I61_05_05.png,I61.png,1.63,0.706,5,5
I62_05_01.png,I62.png,4.5,0.671,5,1
I62_05_02.png,I62.png,2.03,0.836,5,2
I62_05_03.png,I62.png,1.73,0.573,5,3
I62_05_04.png,I62.png,1.63,0.605,5,4
I62_05_05.png,I62.png,1.57,0.496,5,5
I63_05_01.png,I63.png,3.77,0.92,5,1
I63_05_02.png,I63.png,2.33,0.745,5,2
I63_05_03.png,I63.png,1.8,0.6,5,3
I63_05_04.png,I63.png,1.53,0.499,5,4
I63_05_05.png,I63.png,1.53,0.562,5,5
I64_05_01.png,I64.png,4.5,0.619,5,1
I64_05_02.png,I64.png,2.4,0.611,5,2
I64_05_03.png,I64.png,1.57,0.616,5,3
I64_05_04.png,I64.png,1.6,0.49,5,4
I64_05_05.png,I64.png,1.53,0.618,5,5
I65_05_01.png,I65.png,3.77,0.955,5,1
I65_05_02.png,I65.png,2.3,0.69,5,2
I65_05_03.png,I65.png,1.97,0.657,5,3
I65_05_04.png,I65.png,1.97,0.875,5,4
I65_05_05.png,I65.png,1.73,0.727,5,5
I66_05_01.png,I66.png,4.07,0.854,5,1
I66_05_02.png,I66.png,2.3,0.737,5,2
I66_05_03.png,I66.png,1.9,0.746,5,3
I66_05_04.png,I66.png,1.8,0.702,5,4
I66_05_05.png,I66.png,1.67,0.596,5,5
I67_05_01.png,I67.png,4.3,0.781,5,1
I67_05_02.png,I67.png,2.33,1.043,5,2
I67_05_03.png,I67.png,2.07,0.772,5,3
I67_05_04.png,I67.png,2.03,0.657,5,4
I67_05_05.png,I67.png,2.2,0.909,5,5
I68_05_01.png,I68.png,4.07,0.854,5,1
I68_05_02.png,I68.png,2.17,0.86,5,2
I68_05_03.png,I68.png,1.5,0.671,5,3
I68_05_04.png,I68.png,1.77,0.616,5,4
I68_05_05.png,I68.png,1.77,0.616,5,5
I69_05_01.png,I69.png,4.6,0.554,5,1
I69_05_02.png,I69.png,3.0,1.0,5,2
I69_05_03.png,I69.png,1.93,0.727,5,3
I69_05_04.png,I69.png,2.13,0.763,5,4
I69_05_05.png,I69.png,2.47,0.846,5,5
I70_05_01.png,I70.png,4.23,0.559,5,1
I70_05_02.png,I70.png,2.1,0.79,5,2
I70_05_03.png,I70.png,1.83,0.778,5,3
I70_05_04.png,I70.png,1.9,0.651,5,4
I70_05_05.png,I70.png,1.7,0.69,5,5
I71_05_01.png,I71.png,4.5,0.671,5,1
I71_05_02.png,I71.png,2.27,0.929,5,2
I71_05_03.png,I71.png,1.87,0.718,5,3
I71_05_04.png,I71.png,1.87,0.884,5,4
I71_05_05.png,I71.png,1.77,0.559,5,5
I72_05_01.png,I72.png,4.17,0.82,5,1
I72_05_02.png,I72.png,2.2,0.872,5,2
I72_05_03.png,I72.png,1.57,0.616,5,3
I72_05_04.png,I72.png,1.4,0.49,5,4
I72_05_05.png,I72.png,1.27,0.442,5,5
I73_05_01.png,I73.png,4.07,0.929,5,1
I73_05_02.png,I73.png,3.2,1.194,5,2
I73_05_03.png,I73.png,2.4,0.952,5,3
I73_05_04.png,I73.png,2.47,1.056,5,4
I73_05_05.png,I73.png,1.73,0.727,5,5
I74_05_01.png,I74.png,4.6,0.49,5,1
I74_05_02.png,I74.png,2.9,1.012,5,2
I74_05_03.png,I74.png,1.8,0.748,5,3
I74_05_04.png,I74.png,1.8,0.6,5,4
I74_05_05.png,I74.png,1.3,0.526,5,5
I75_05_01.png,I75.png,4.13,0.763,5,1
I75_05_02.png,I75.png,1.93,0.727,5,2
I75_05_03.png,I75.png,1.84,0.627,5,3
I75_05_04.png,I75.png,1.6,0.663,5,4
I75_05_05.png,I75.png,1.77,0.667,5,5
I76_05_01.png,I76.png,4.5,0.563,5,1
I76_05_02.png,I76.png,2.47,0.846,5,2
I76_05_03.png,I76.png,1.73,0.573,5,3
I76_05_04.png,I76.png,1.73,0.727,5,4
I76_05_05.png,I76.png,1.77,0.616,5,5
I77_05_01.png,I77.png,4.5,0.719,5,1
I77_05_02.png,I77.png,2.57,0.955,5,2
I77_05_03.png,I77.png,2.47,0.846,5,3
I77_05_04.png,I77.png,2.3,1.13,5,4
I77_05_05.png,I77.png,2.33,0.978,5,5
I78_05_01.png,I78.png,4.27,0.892,5,1
I78_05_02.png,I78.png,3.33,0.83,5,2
I78_05_03.png,I78.png,2.3,0.69,5,3
I78_05_04.png,I78.png,2.5,0.885,5,4
I78_05_05.png,I78.png,2.2,0.833,5,5
I79_05_01.png,I79.png,4.37,0.948,5,1
I79_05_02.png,I79.png,3.37,0.795,5,2
I79_05_03.png,I79.png,2.5,0.806,5,3
I79_05_04.png,I79.png,2.63,1.016,5,4
I79_05_05.png,I79.png,2.97,1.016,5,5
I80_05_01.png,I80.png,4.23,0.616,5,1
I80_05_02.png,I80.png,3.33,0.907,5,2
I80_05_03.png,I80.png,2.8,0.909,5,3
I80_05_04.png,I80.png,3.13,1.129,5,4
I80_05_05.png,I80.png,2.7,1.005,5,5
I81_05_01.png,I81.png,4.33,0.745,5,1
I81_05_02.png,I81.png,2.47,0.846,5,2
I81_05_03.png,I81.png,1.37,0.547,5,3
I81_05_04.png,I81.png,1.27,0.442,5,4
I81_05_05.png,I81.png,1.37,0.547,5,5
