dist_img,ref_img,dmos,var,type,level
I32_11_05.png,I32.png,1.9,0.597,11,5
I33_11_01.png,I33.png,3.47,0.806,11,1
I33_11_02.png,I33.png,2.77,0.803,11,2
I33_11_03.png,I33.png,2.87,0.884,11,3
I33_11_04.png,I33.png,2.27,0.772,11,4
I33_11_05.png,I33.png,2.2,0.748,11,5
I34_11_01.png,I34.png,4.07,0.68,11,1
I34_11_02.png,I34.png,3.17,0.778,11,2
I34_11_03.png,I34.png,3.23,0.844,11,3
I34_11_04.png,I34.png,2.53,0.763,11,4
I34_11_05.png,I34.png,2.0,0.577,11,5
I35_11_01.png,I35.png,3.8,0.833,11,1
I35_11_02.png,I35.png,3.23,0.844,11,2
I35_11_03.png,I35.png,3.2,1.046,11,3
I35_11_04.png,I35.png,2.47,0.763,11,4
I35_11_05.png,I35.png,2.4,0.917,11,5
I36_11_01.png,I36.png,4.5,0.5,11,1
I36_11_02.png,I36.png,3.43,0.989,11,2
I36_11_03.png,I36.png,2.97,0.948,11,3
I36_11_04.png,I36.png,3.1,0.978,11,4
I36_11_05.png,I36.png,2.27,0.629,11,5
I37_11_01.png,I37.png,3.07,0.892,11,1
I37_11_02.png,I37.png,3.0,0.856,11,2
I37_11_03.png,I37.png,2.83,0.734,11,3
I37_11_04.png,I37.png,2.37,0.706,11,4
I37_11_05.png,I37.png,1.83,0.637,11,5
I38_11_01.png,I38.png,3.47,0.806,11,1
I38_11_02.png,I38.png,2.97,0.706,11,2
I38_11_03.png,I38.png,2.77,0.761,11,3
I38_11_04.png,I38.png,2.5,0.619,11,4
I38_11_05.png,I38.png,2.03,0.752,11,5
I39_11_01.png,I39.png,4.53,0.67,11,1
I39_11_02.png,I39.png,4.07,0.814,11,2
I39_11_03.png,I39.png,3.73,0.68,11,3
I39_11_04.png,I39.png,3.17,0.82,11,4
I39_11_05.png,I39.png,2.47,0.846,11,5
I40_11_01.png,I40.png,4.43,0.667,11,1
I40_11_02.png,I40.png,4.43,0.667,11,2
I40_11_03.png,I40.png,3.83,0.969,11,3
I40_11_04.png,I40.png,3.77,0.989,11,4
I40_11_05.png,I40.png,3.33,1.106,11,5
I41_11_01.png,I41.png,4.27,0.772,11,1
I41_11_02.png,I41.png,3.63,0.657,11,2
I41_11_03.png,I41.png,3.07,0.814,11,3
I41_11_04.png,I41.png,2.67,0.907,11,4
I41_11_05.png,I41.png,2.4,0.554,11,5
I42_11_01.png,I42.png,4.23,0.616,11,1
I42_11_02.png,I42.png,3.6,0.757,11,2
I42_11_03.png,I42.png,3.33,0.699,11,3
I42_11_04.png,I42.png,3.0,0.816,11,4
I42_11_05.png,I42.png,2.47,0.763,11,5
I43_11_01.png,I43.png,3.87,0.884,11,1
I43_11_02.png,I43.png,3.63,1.048,11,2
I43_11_03.png,I43.png,3.53,0.921,11,3
I43_11_04.png,I43.png,3.2,0.945,11,4
I43_11_05.png,I43.png,2.7,0.971,11,5
I44_11_01.png,I44.png,4.07,0.772,11,1
I44_11_02.png,I44.png,3.57,0.803,11,2
I44_11_03.png,I44.png,3.2,0.909,11,3
I44_11_04.png,I44.png,2.77,0.989,11,4
I44_11_05.png,I44.png,2.33,0.65,11,5
I45_11_01.png,I45.png,3.97,0.657,11,1
I45_11_02.png,I45.png,3.17,0.82,11,2
I45_11_03.png,I45.png,2.67,0.978,11,3
I45_11_04.png,I45.png,2.4,0.8,11,4
I45_11_05.png,I45.png,2.33,0.699,11,5
I46_11_01.png,I46.png,4.23,0.803,11,1
I46_11_02.png,I46.png,3.8,0.748,11,2
I46_11_03.png,I46.png,3.6,0.8,11,3
I46_11_04.png,I46.png,3.03,0.795,11,4
I46_11_05.png,I46.png,2.3,0.69,11,5
I47_11_01.png,I47.png,3.9,0.907,11,1
I47_11_02.png,I47.png,3.5,0.957,11,2
I47_11_03.png,I47.png,3.17,1.128,11,3
I47_11_04.png,I47.png,2.63,0.912,11,4
I47_11_05.png,I47.png,2.1,0.597,11,5
I48_11_01.png,I48.png,3.77,1.023,11,1
I48_11_02.png,I48.png,3.07,0.892,11,2
I48_11_03.png,I48.png,2.9,0.7,11,3
I48_11_04.png,I48.png,2.67,0.789,11,4
I48_11_05.png,I48.png,2.1,0.473,11,5
I49_11_01.png,I49.png,3.8,0.702,11,1
I49_11_02.png,I49.png,3.27,1.062,11,2
I49_11_03.png,I49.png,3.0,1.033,11,3
I49_11_04.png,I49.png,2.8,0.945,11,4
I49_11_05.png,I49.png,2.63,0.706,11,5
I50_11_01.png,I50.png,3.9,0.943,11,1
I50_11_02.png,I50.png,3.43,0.883,11,2
I50_11_03.png,I50.png,3.17,0.734,11,3
I50_11_04.png,I50.png,2.53,0.806,11,4
I50_11_05.png,I50.png,2.37,0.657,11,5
I51_11_01.png,I51.png,3.6,0.879,11,1
I51_11_02.png,I51.png,2.93,0.573,11,2
I51_11_03.png,I51.png,3.03,0.875,11,3
I51_11_04.png,I51.png,2.53,0.763,11,4
I51_11_05.png,I51.png,2.23,0.667,11,5
I52_11_01.png,I52.png,3.63,0.875,11,1
I52_11_02.png,I52.png,3.1,0.831,11,2
I52_11_03.png,I52.png,2.7,0.823,11,3
I52_11_04.png,I52.png,2.43,0.616,11,4
I52_11_05.png,I52.png,2.07,0.727,11,5
I53_11_01.png,I53.png,3.4,0.8,11,1
I53_11_02.png,I53.png,2.97,0.752,11,2
I53_11_03.png,I53.png,2.9,0.651,11,3
I53_11_04.png,I53.png,2.57,0.761,11,4
I53_11_05.png,I53.png,2.03,0.547,11,5
I54_11_01.png,I54.png,3.43,0.616,11,1
I54_11_02.png,I54.png,2.73,0.929,11,2
I54_11_03.png,I54.png,2.83,0.898,11,3
I54_11_04.png,I54.png,2.43,0.716,11,4
I54_11_05.png,I54.png,2.33,0.83,11,5
I55_11_01.png,I55.png,4.6,0.611,11,1
I55_11_02.png,I55.png,4.2,0.748,11,2
I55_11_03.png,I55.png,3.87,0.806,11,3
I55_11_04.png,I55.png,3.0,0.966,11,4
I55_11_05.png,I55.png,2.83,0.86,11,5
I56_11_01.png,I56.png,3.67,0.83,11,1
I56_11_02.png,I56.png,3.4,0.841,11,2
I56_11_03.png,I56.png,2.8,0.872,11,3
I56_11_04.png,I56.png,2.43,0.761,11,4
I56_11_05.png,I56.png,2.03,0.407,11,5
I57_11_01.png,I57.png,4.1,0.79,11,1
I57_11_02.png,I57.png,4.17,1.003,11,2
I57_11_03.png,I57.png,3.43,0.955,11,3
I57_11_04.png,I57.png,2.93,1.153,11,4
I57_11_05.png,I57.png,2.23,0.803,11,5
I58_11_01.png,I58.png,3.77,0.883,11,1
I58_11_02.png,I58.png,3.2,0.748,11,2
I58_11_03.png,I58.png,2.9,0.79,11,3
I58_11_04.png,I58.png,2.9,0.87,11,4
I58_11_05.png,I58.png,2.3,0.781,11,5
I59_11_01.png,I59.png,4.29,0.77,11,1
I59_11_02.png,I59.png,3.77,0.92,11,2
I59_11_03.png,I59.png,3.43,0.955,11,3
I59_11_04.png,I59.png,3.0,0.931,11,4
I59_11_05.png,I59.png,2.3,0.69,11,5
I60_11_01.png,I60.png,3.53,0.846,11,1
I60_11_02.png,I60.png,3.47,0.846,11,2
I60_11_03.png,I60.png,3.07,0.772,11,3
I60_11_04.png,I60.png,2.7,0.781,11,4
I60_11_05.png,I60.png,2.6,0.987,11,5
I61_11_01.png,I61.png,4.17,0.687,11,1
I61_11_02.png,I61.png,3.3,0.971,11,2
I61_11_03.png,I61.png,2.9,0.978,11,3
I61_11_04.png,I61.png,2.6,0.757,11,4
I61_11_05.png,I61.png,2.37,0.836,11,5
I62_11_01.png,I62.png,4.03,0.752,11,1
I62_11_02.png,I62.png,3.5,0.885,11,2
I62_11_03.png,I62.png,2.57,0.955,11,3
I62_11_04.png,I62.png,2.68,0.778,11,4
I62_11_05.png,I62.png,2.27,0.68,11,5
I63_11_01.png,I63.png,3.93,0.814,11,1
I63_11_02.png,I63.png,3.93,0.814,11,2
I63_11_03.png,I63.png,3.3,0.781,11,3
I63_11_04.png,I63.png,3.07,0.929,11,4
I63_11_05.png,I63.png,2.5,0.619,11,5
I64_11_01.png,I64.png,3.74,0.841,11,1
I64_11_02.png,I64.png,3.37,0.605,11,2
I64_11_03.png,I64.png,2.87,0.763,11,3
I64_11_04.png,I64.png,2.8,1.077,11,4
I64_11_05.png,I64.png,2.63,0.547,11,5
I65_11_01.png,I65.png,3.5,0.619,11,1
I65_11_02.png,I65.png,3.17,0.86,11,2
I65_11_03.png,I65.png,2.73,0.727,11,3
I65_11_04.png,I65.png,2.33,0.537,11,4
I65_11_05.png,I65.png,2.3,0.737,11,5
I66_11_01.png,I66.png,4.0,0.73,11,1
I66_11_02.png,I66.png,3.03,0.836,11,2
I66_11_03.png,I66.png,3.03,0.912,11,3
I66_11_04.png,I66.png,2.87,0.763,11,4
I66_11_05.png,I66.png,2.27,0.727,11,5
I67_11_01.png,I67.png,3.87,0.921,11,1
I67_11_02.png,I67.png,3.42,0.752,11,2
I67_11_03.png,I67.png,2.93,0.68,11,3
I67_11_04.png,I67.png,2.6,0.712,11,4
I67_11_05.png,I67.png,2.3,0.737,11,5
I68_11_01.png,I68.png,3.9,0.907,11,1
I68_11_02.png,I68.png,3.07,0.772,11,2
I68_11_03.png,I68.png,2.73,0.854,11,3
I68_11_04.png,I68.png,2.8,0.653,11,4
I68_11_05.png,I68.png,2.17,0.637,11,5
I69_11_01.png,I69.png,3.8,0.872,11,1
I69_11_02.png,I69.png,3.27,0.929,11,2
I69_11_03.png,I69.png,3.27,0.772,11,3
I69_11_04.png,I69.png,2.77,0.705,11,4
I69_11_05.png,I69.png,2.23,0.883,11,5
I70_11_01.png,I70.png,4.4,0.757,11,1
I70_11_02.png,I70.png,3.5,0.922,11,2
I70_11_03.png,I70.png,2.83,0.898,11,3
I70_11_04.png,I70.png,2.7,0.823,11,4
I70_11_05.png,I70.png,2.03,0.547,11,5
I71_11_01.png,I71.png,3.33,0.745,11,1
I71_11_02.png,I71.png,2.83,0.734,11,2
I71_11_03.png,I71.png,2.47,0.718,11,3
I71_11_04.png,I71.png,2.47,0.921,11,4
I71_11_05.png,I71.png,1.93,0.68,11,5
I72_11_01.png,I72.png,3.93,0.727,11,1
I72_11_02.png,I72.png,3.5,0.806,11,2
I72_11_03.png,I72.png,3.0,0.966,11,3
I72_11_04.png,I72.png,2.5,0.719,11,4
I72_11_05.png,I72.png,2.33,0.745,11,5
I73_11_01.png,I73.png,3.93,0.772,11,1
I73_11_02.png,I73.png,3.53,0.67,11,2
I73_11_03.png,I73.png,2.57,0.803,11,3
I73_11_04.png,I73.png,2.73,0.68,11,4
I73_11_05.png,I73.png,2.26,0.67,11,5
I74_11_01.png,I74.png,4.4,0.611,11,1
I74_11_02.png,I74.png,4.23,0.803,11,2
I74_11_03.png,I74.png,3.73,0.998,11,3
I74_11_04.png,I74.png,3.43,0.883,11,4
I74_11_05.png,I74.png,3.23,0.844,11,5
I75_11_01.png,I75.png,3.63,0.836,11,1
I75_11_02.png,I75.png,3.1,0.978,11,2
I75_11_03.png,I75.png,2.77,0.716,11,3
I75_11_04.png,I75.png,2.77,0.667,11,4
I75_11_05.png,I75.png,2.4,0.757,11,5
I76_11_01.png,I76.png,4.07,0.854,11,1
I76_11_02.png,I76.png,3.67,0.745,11,2
I76_11_03.png,I76.png,3.17,0.82,11,3
I76_11_04.png,I76.png,2.97,0.752,11,4
I76_11_05.png,I76.png,2.3,0.64,11,5
I77_11_01.png,I77.png,4.42,0.661,11,1
I77_11_02.png,I77.png,3.73,0.854,11,2
I77_11_03.png,I77.png,3.5,0.806,11,3
I77_11_04.png,I77.png,2.73,0.772,11,4
I77_11_05.png,I77.png,2.37,0.657,11,5
I78_11_01.png,I78.png,3.7,0.69,11,1
I78_11_02.png,I78.png,3.43,0.761,11,2
I78_11_03.png,I78.png,3.0,0.856,11,3
I78_11_04.png,I78.png,2.97,0.836,11,4
I78_11_05.png,I78.png,2.43,0.616,11,5
I79_11_01.png,I79.png,4.43,0.559,11,1
I79_11_02.png,I79.png,3.4,0.879,11,2
I79_11_03.png,I79.png,3.17,0.82,11,3
I79_11_04.png,I79.png,3.03,0.752,11,4
I79_11_05.png,I79.png,2.5,0.563,11,5
I80_11_01.png,I80.png,4.47,0.67,11,1
I80_11_02.png,I80.png,3.97,0.407,11,2
I80_11_03.png,I80.png,3.6,0.611,11,3
I80_11_04.png,I80.png,3.3,0.862,11,4
I80_11_05.png,I80.png,2.47,0.763,11,5
I81_11_01.png,I81.png,3.33,0.943,11,1
I81_11_02.png,I81.png,2.4,0.663,11,2
I81_11_03.png,I81.png,2.73,0.727,11,3
I81_11_04.png,I81.png,2.13,0.67,11,4
I81_11_05.png,I81.png,2.16,0.723,11,5
